Gene stable ID,Gene name
ENSGALG00000000786,CTSE
ENSGALG00000005481,ARHGEF3
ENSGALG00000031129,HMCN1
ENSGALG00000030590,COA6
ENSGALG00000004167,SRGN
ENSGALG00000012044,ANK2
ENSGALG00000027353,C10orf71
ENSGALG00000002707,CHRNB2
ENSGALG00000007128,SH3BGRL
ENSGALG00000029268,CIAPIN1
ENSGALG00000004234,PGGHG
ENSGALG00000029811,BMPER
ENSGALG00000021074,MYOC
ENSGALG00000016734,SLC9A7
ENSGALG00000012994,ERC1
ENSGALG00000003695,MINPP1
ENSGALG00000014179,SBK1
ENSGALG00000035375,LRTOMT
ENSGALG00000006575,VIPR2
ENSGALG00000027562,PURG
ENSGALG00000005360,CA4
ENSGALG00000004261,AQP9
ENSGALG00000010228,TOE1
ENSGALG00000026780,TPGS1
ENSGALG00000001480,FAM212B
ENSGALG00000037878,AQP2
ENSGALG00000003709,PLAT
ENSGALG00000027835,PCBD1
ENSGALG00000007555,CCND1
ENSGALG00000042679,RETREG1
ENSGALG00000032097,TBX20
ENSGALG00000039409,RELA
ENSGALG00000042297,ANKRD13D
ENSGALG00000007015,CD40
ENSGALG00000012005,LRRC9
ENSGALG00000011637,TCP1
ENSGALG00000006942,PIK3IP1
ENSGALG00000016913,SLAIN1
ENSGALG00000043733,TMEM50A
ENSGALG00000013191,NDUFS6
ENSGALG00000031000,APRT
ENSGALG00000003128,EDEM2
ENSGALG00000010098,SLC6A9
ENSGALG00000015774,CYYR1
ENSGALG00000000558,SLC1A6
ENSGALG00000016301,MLIP
ENSGALG00000032546,MYEF2
ENSGALG00000028489,PGC
ENSGALG00000008771,SHOC2
ENSGALG00000004759,DHRS7B
ENSGALG00000040761,DRD4
ENSGALG00000034574,GASZ
ENSGALG00000003143,ZC3H7A
ENSGALG00000035596,NT5DC2
ENSGALG00000016900,GPC6
ENSGALG00000005901,PCMTD2
ENSGALG00000015078,MLLT3
ENSGALG00000005907,RPN1
ENSGALG00000034109,GRIA3
ENSGALG00000008916,DNAJB4
ENSGALG00000042548,LRRC6
ENSGALG00000004581,NDST1
ENSGALG00000010136,HGSNAT
ENSGALG00000002517,TMEM35B
ENSGALG00000014784,MAST4
ENSGALG00000040312,SYDE1
ENSGALG00000017418,NPTX1
ENSGALG00000043764,KCNS2
ENSGALG00000014690,SLC12A2
ENSGALG00000033126,DGCR8
ENSGALG00000032092,PPP4R1
ENSGALG00000027514,SCEL
ENSGALG00000014638,ASH1L
ENSGALG00000003614,AZIN2
ENSGALG00000008765,C1D
ENSGALG00000028561,SZT2
ENSGALG00000039434,PIAS2
ENSGALG00000005903,NRIP3
ENSGALG00000039499,LRRCC1
ENSGALG00000006776,KLHDC8B
ENSGALG00000028664,CKS1B
ENSGALG00000030254,METAP1D
ENSGALG00000036346,AMH
ENSGALG00000011557,UHRF1BP1L
ENSGALG00000013773,FUCA2
ENSGALG00000032149,OSBPL7
ENSGALG00000005363,CHDH
ENSGALG00000013311,ANO3
ENSGALG00000010412,WWTR1
ENSGALG00000016861,BIVM
ENSGALG00000035252,RPL7
ENSGALG00000011485,HCRT
ENSGALG00000011990,USP53
ENSGALG00000036873,SIK2
ENSGALG00000012421,ARHGAP15
ENSGALG00000001342,HCN2
ENSGALG00000043148,TMEM101
ENSGALG00000017142,PSPC1
ENSGALG00000003046,PSMA4
ENSGALG00000016943,OLFM4
ENSGALG00000006411,CAMLG
ENSGALG00000034458,S100A1
ENSGALG00000017394,INSIG1
ENSGALG00000030016,CTSB
ENSGALG00000016600,POMC
ENSGALG00000000461,MRC2
ENSGALG00000028032,MSRA
ENSGALG00000001602,NUTF2
ENSGALG00000005369,BTBD10
ENSGALG00000000978,CEP104
ENSGALG00000033378,AKTIP
ENSGALG00000037520,CCDC89
ENSGALG00000003197,RPL7A
ENSGALG00000039099,MAPK9
ENSGALG00000042148,FKBP5
ENSGALG00000015935,SMYD1
ENSGALG00000005158,WDFY1
ENSGALG00000021542,SNCB
ENSGALG00000014964,NT5DC1
ENSGALG00000042116,cFuc-TIX
ENSGALG00000044478,LRRIQ1
ENSGALG00000014835,C7
ENSGALG00000039822,RASSF10
ENSGALG00000015348,ALCAM
ENSGALG00000002249,AGO1
ENSGALG00000033593,UBE2E2
ENSGALG00000003507,TECPR1
ENSGALG00000029842,SLCO5A1
ENSGALG00000028565,PCDHGC3
ENSGALG00000029142,ORMDL3
ENSGALG00000037688,C12orf10
ENSGALG00000005299,ANXA7
ENSGALG00000010258,LTBP2
ENSGALG00000027372,PIP5K1A
ENSGALG00000000812,OAZ1
ENSGALG00000032592,FAM237B
ENSGALG00000001038,MAN1C1
ENSGALG00000022950,MRPL35
ENSGALG00000009064,FZD1
ENSGALG00000009282,ELMSAN1
ENSGALG00000012178,PDGFB
ENSGALG00000007298,BACE1
ENSGALG00000027608,PIGC
ENSGALG00000016830,CUL4A
ENSGALG00000003308,ERLIN1
ENSGALG00000029170,NPBWR2
ENSGALG00000004087,THSD4
ENSGALG00000043603,CCL5
ENSGALG00000012287,ATP5S
ENSGALG00000015413,STX19
ENSGALG00000000769,RAB7B
ENSGALG00000016680,TFAP2B
ENSGALG00000007403,PEBP1
ENSGALG00000036618,ENY2
ENSGALG00000010581,SEL1L
ENSGALG00000039139,TNS3
ENSGALG00000008273,CALHM3
ENSGALG00000019018,ADRB3
ENSGALG00000033157,ADAMTS10
ENSGALG00000024378,ZNF414
ENSGALG00000007042,CCDC40
ENSGALG00000021262,GHITM
ENSGALG00000030356,OTOP1
ENSGALG00000001551,CCNL2
ENSGALG00000015396,CD200
ENSGALG00000019873,RDH14
ENSGALG00000013576,MTNR1A
ENSGALG00000017219,C11orf54
ENSGALG00000009974,MMAA
ENSGALG00000009904,IL22
ENSGALG00000016687,P2RY8
ENSGALG00000027742,KLHL33
ENSGALG00000001163,NDEL1
ENSGALG00000016125,LCA5L
ENSGALG00000013095,DERA
ENSGALG00000006521,TRPM5
ENSGALG00000041111,NUP214
ENSGALG00000027823,TFAP4
ENSGALG00000014974,MIB1
ENSGALG00000001678,PRKAB2
ENSGALG00000016649,MTMR9
ENSGALG00000034501,ATP8B2
ENSGALG00000011111,PGBD5
ENSGALG00000001939,HIPK1
ENSGALG00000006267,TPX2
ENSGALG00000000855,ZMPSTE24
ENSGALG00000017316,UCP3
ENSGALG00000000146,SUPT6H
ENSGALG00000008317,SDSL
ENSGALG00000025867,ALX3
ENSGALG00000034251,SLC9A1
ENSGALG00000012720,NUP153
ENSGALG00000013785,GNAL
ENSGALG00000014569,PNPLA2
ENSGALG00000016886,FARP1
ENSGALG00000007004,HTR3A
ENSGALG00000030530,HAND2
ENSGALG00000030933,C12orf73
ENSGALG00000009602,MYO3B
ENSGALG00000001954,APTX
ENSGALG00000003560,SLC6A2
ENSGALG00000002043,WDR33
ENSGALG00000026445,CALM
ENSGALG00000016457,TRIB2
ENSGALG00000003958,PRMT3
ENSGALG00000003512,SPINK7
ENSGALG00000012396,PTGER2
ENSGALG00000010885,BMP2K
ENSGALG00000039803,LSM12
ENSGALG00000029921,CSRP2
ENSGALG00000017207,CWC15
ENSGALG00000006479,CCM2L
ENSGALG00000026361,SLITRK5
ENSGALG00000044248,ZDHHC12
ENSGALG00000037249,KCNQ5
ENSGALG00000008055,SYT13
ENSGALG00000034078,GLT8D2
ENSGALG00000028037,FOS
ENSGALG00000000156,BRD2
ENSGALG00000015497,VGLL3
ENSGALG00000009336,FAM45A
ENSGALG00000039299,LASP1
ENSGALG00000031565,NEBL
ENSGALG00000046614,S100A13
ENSGALG00000029198,YDJC
ENSGALG00000004743,MAPKAPK5
ENSGALG00000005195,OSBPL2
ENSGALG00000002853,CFDP1
ENSGALG00000033535,RGS16
ENSGALG00000002798,WDR59
ENSGALG00000042492,PITX2
ENSGALG00000037962,C1H21ORF59
ENSGALG00000021567,EPHA8
ENSGALG00000039073,FK27
ENSGALG00000009681,BUB3
ENSGALG00000000857,NMT1
ENSGALG00000002015,SNCG
ENSGALG00000031164,WFDC2
ENSGALG00000002816,STK10
ENSGALG00000004817,GEMIN4
ENSGALG00000036941,CUL1
ENSGALG00000001693,SLC18A1
ENSGALG00000000071,DDIAS
ENSGALG00000010446,EFCAB14
ENSGALG00000036255,WNT7B
ENSGALG00000004660,TRPV3
ENSGALG00000006015,COPB1
ENSGALG00000015887,URB1
ENSGALG00000040969,PTP4A3
ENSGALG00000005715,TNFAIP1
ENSGALG00000003499,MAST3
ENSGALG00000029652,OPHN1
ENSGALG00000010681,CPT2
ENSGALG00000027374,KLF13
ENSGALG00000017266,KCTD14
ENSGALG00000010166,VLDLR
ENSGALG00000028230,SUN2
ENSGALG00000002298,COL8A2
ENSGALG00000010320,PAWR
ENSGALG00000009287,ATF2
ENSGALG00000008416,CFAP61
ENSGALG00000011017,KLHL8
ENSGALG00000024082,SMCR8
ENSGALG00000001651,TTI2
ENSGALG00000012640,TMEM263
ENSGALG00000020905,KSR2
ENSGALG00000001126,CHAF1A
ENSGALG00000029341,PPP6R2
ENSGALG00000028960,NEU3
ENSGALG00000008086,ACTR1A
ENSGALG00000016575,GPM6B
ENSGALG00000040131,CAMKK2
ENSGALG00000013632,ACOT13
ENSGALG00000008859,WDR31
ENSGALG00000006543,PFKL
ENSGALG00000032156,TUBGCP6
ENSGALG00000012775,TFAP2A
ENSGALG00000004783,C9orf16
ENSGALG00000034932,BACE2
ENSGALG00000031843,ARHGAP18
ENSGALG00000012272,TMEM184B
ENSGALG00000002267,DCUN1D3
ENSGALG00000035462,IREB2
ENSGALG00000026215,CCDC177
ENSGALG00000010628,ACSL1
ENSGALG00000007492,YME1L1
ENSGALG00000036711,S100A11
ENSGALG00000012715,CAP2
ENSGALG00000028673,MARCH3
ENSGALG00000008266,COL4A6
ENSGALG00000026315,RAB34
ENSGALG00000005006,UBA2
ENSGALG00000010562,CEP128
ENSGALG00000007769,FOXP1
ENSGALG00000015334,ZBTB11
ENSGALG00000002756,TMEM121
ENSGALG00000035800,CAMKMT
ENSGALG00000008222,SLC26A5
ENSGALG00000035720,LAMTOR1
ENSGALG00000003807,GPN3
ENSGALG00000030086,ATP5G2
ENSGALG00000015180,PSAT1
ENSGALG00000014709,SKIV2L2
ENSGALG00000004574,NPPB
ENSGALG00000005408,BCO1
ENSGALG00000020402,EFCAB11
ENSGALG00000012601,GOLM1
ENSGALG00000004550,PPTC7
ENSGALG00000004042,NUFIP2
ENSGALG00000031035,PCMTD1
ENSGALG00000007839,NCAM1
ENSGALG00000005207,SYNPO2L
ENSGALG00000016205,PDXK
ENSGALG00000005042,IQSEC1
ENSGALG00000012985,SLC6A13
ENSGALG00000019215,ARL6
ENSGALG00000009537,PPM1L
ENSGALG00000001156,RNF222
ENSGALG00000037533,FAM198A
ENSGALG00000005614,SRRD
ENSGALG00000006689,ABHD2
ENSGALG00000010997,GSDME
ENSGALG00000016088,CCT7
ENSGALG00000035773,PIK3C3
ENSGALG00000026850,TICAM1
ENSGALG00000002294,SEMA6A
ENSGALG00000000645,ESPN
ENSGALG00000036258,PCDH8
ENSGALG00000038919,SLC32A1
ENSGALG00000043570,SGK3
ENSGALG00000006017,DOCK11
ENSGALG00000006797,ADARB2
ENSGALG00000014681,PCSK1
ENSGALG00000011893,SLC38A6
ENSGALG00000003220,UPF1
ENSGALG00000013886,LDLRAD4
ENSGALG00000043690,C2orf40
ENSGALG00000005867,MARCH8
ENSGALG00000033379,EAF1
ENSGALG00000014603,C1S
ENSGALG00000002210,PPIB
ENSGALG00000035397,NDRG1
ENSGALG00000020359,SIX6
ENSGALG00000009378,PDGFC
ENSGALG00000016870,TMTC4
ENSGALG00000027897,DTX1
ENSGALG00000036309,LARS2
ENSGALG00000027561,GNG5
ENSGALG00000041555,COL1A1
ENSGALG00000007914,DNAJC1
ENSGALG00000021143,RGS18
ENSGALG00000007184,FEZF2
ENSGALG00000013210,C2CD5
ENSGALG00000000977,MAPKAP1
ENSGALG00000024326,RPUSD4
ENSGALG00000009940,SLC35E3
ENSGALG00000009035,GTPBP10
ENSGALG00000030211,KIAA0408
ENSGALG00000041080,CHD7
ENSGALG00000002744,PCDH15
ENSGALG00000002957,SLC12A3
ENSGALG00000000168,ADORA1
ENSGALG00000027592,ERN2
ENSGALG00000008281,NEURL1
ENSGALG00000015537,MAN2B2
ENSGALG00000009911,BICRAL
ENSGALG00000040844,p95-APP2
ENSGALG00000033753,PDHX
ENSGALG00000009494,THAP5
ENSGALG00000002304,ADPRHL2
ENSGALG00000036133,KLF15
ENSGALG00000032943,ESAM
ENSGALG00000011286,UBE2E1
ENSGALG00000029393,HOXC10
ENSGALG00000039424,MTRR
ENSGALG00000016922,COMMD6
ENSGALG00000002827,GPS1
ENSGALG00000031156,EPHX3
ENSGALG00000008319,PLBD2
ENSGALG00000015464,PTGFRN
ENSGALG00000005327,RBP2
ENSGALG00000003691,RNF145
ENSGALG00000005257,VCAM1
ENSGALG00000013776,CEP135
ENSGALG00000030420,ECEL1
ENSGALG00000006638,GRIK4
ENSGALG00000010977,FAM221A
ENSGALG00000002354,PUS1
ENSGALG00000013872,SEH1L
ENSGALG00000037587,ENPP3
ENSGALG00000010198,TPH2
ENSGALG00000016779,RNF149
ENSGALG00000009045,EBNA1BP2
ENSGALG00000009865,RNF150
ENSGALG00000004818,RPL6
ENSGALG00000016463,FAM49A
ENSGALG00000028506,NHSL2
ENSGALG00000034001,SPAG9
ENSGALG00000002675,SCUBE3
ENSGALG00000040021,HOXA11
ENSGALG00000030101,CSDC2
ENSGALG00000011386,BCS1L
ENSGALG00000002599,ARHGEF39
ENSGALG00000042016,ATG101
ENSGALG00000012087,CEP70
ENSGALG00000035068,DNAJC13
ENSGALG00000016951,MTRF1
ENSGALG00000043787,DEPTOR
ENSGALG00000008546,FGD5
ENSGALG00000033888,IDH3B
ENSGALG00000030363,IFNAR1
ENSGALG00000013037,BCL2L13
ENSGALG00000013745,RTTN
ENSGALG00000044831,DNAJB8
ENSGALG00000038629,EFNA2
ENSGALG00000038128,UBE2D2
ENSGALG00000038902,PIM1
ENSGALG00000000817,ZNF821
ENSGALG00000014776,TBX15
ENSGALG00000008285,NAPEPLD
ENSGALG00000041911,AAK1
ENSGALG00000007252,ANKDD1A
ENSGALG00000013060,ADCY2
ENSGALG00000028439,FAM35A
ENSGALG00000010805,USP24
ENSGALG00000016929,PIBF1
ENSGALG00000005820,RNF130
ENSGALG00000016485,RHOB
ENSGALG00000006358,TMEM86A
ENSGALG00000019397,CERK
ENSGALG00000030432,RASSF2
ENSGALG00000012833,VPS33B
ENSGALG00000012374,FRMD6
ENSGALG00000015754,TMEM215
ENSGALG00000017319,MRPL48
ENSGALG00000029449,RFC2
ENSGALG00000027950,TXNDC17
ENSGALG00000029947,MMAB
ENSGALG00000003933,QSOX1
ENSGALG00000031796,SP3
ENSGALG00000013720,FBXO15
ENSGALG00000015151,B4GALT6
ENSGALG00000025941,RGS20
ENSGALG00000008874,SLC13A1
ENSGALG00000045642,TNFRSF11A
ENSGALG00000010468,ISM2
ENSGALG00000007276,GCN1
ENSGALG00000034126,EDMTF4
ENSGALG00000042082,MOS
ENSGALG00000008456,CACNA1B
ENSGALG00000040180,CEBPD
ENSGALG00000000731,THEMIS2
ENSGALG00000002239,REXO5
ENSGALG00000021193,STARD5
ENSGALG00000028254,WASHC4
ENSGALG00000015428,PSD3
ENSGALG00000005612,CCM2
ENSGALG00000019651,AGR3
ENSGALG00000041921,CWH43
ENSGALG00000015081,ACER2
ENSGALG00000032372,CYB5R2
ENSGALG00000000790,DNAJC8
ENSGALG00000036049,LETM2
ENSGALG00000031120,HNRNPH1
ENSGALG00000023703,GIT1
ENSGALG00000011124,ARHGAP24
ENSGALG00000006821,TNMD
ENSGALG00000003815,RPN2
ENSGALG00000010053,PTPRF
ENSGALG00000006936,WDR6
ENSGALG00000027789,RAB37
ENSGALG00000036790,RPS27A
ENSGALG00000016894,DNAJC3
ENSGALG00000037479,IGSF21
ENSGALG00000039222,DPY19L4
ENSGALG00000036106,SMPD1
ENSGALG00000006153,EXOG
ENSGALG00000031211,Lbx3
ENSGALG00000002783,SLC43A2
ENSGALG00000027885,C4orf19
ENSGALG00000010010,RHOQ
ENSGALG00000033439,PRDM14
ENSGALG00000036949,ASAP3
ENSGALG00000003254,BAG4
ENSGALG00000031917,ANKIB1
ENSGALG00000032627,TMEM250
ENSGALG00000034070,GAD67
ENSGALG00000011403,SRP72
ENSGALG00000005655,TSPEAR
ENSGALG00000003604,SLC46A1
ENSGALG00000015110,FAM189A2
ENSGALG00000031056,NEMP1
ENSGALG00000021031,ACKR3
ENSGALG00000037968,API5
ENSGALG00000011096,ABCB10
ENSGALG00000010718,THSD7A
ENSGALG00000007794,DRD2
ENSGALG00000016727,JADE3
ENSGALG00000040265,USP30
ENSGALG00000023554,PIGW
ENSGALG00000011058,LEPR
ENSGALG00000010177,ZFC3H1
ENSGALG00000004088,FNBP1
ENSGALG00000012586,GKAP1
ENSGALG00000027429,HSD17B1
ENSGALG00000016847,CARS2
ENSGALG00000027375,NR2C2AP
ENSGALG00000002863,ERGIC1
ENSGALG00000001144,ZNF346
ENSGALG00000025759,TFDP2
ENSGALG00000015399,FUT10
ENSGALG00000033129,ZFP36L2
ENSGALG00000012009,JKAMP
ENSGALG00000015786,REEP1
ENSGALG00000037618,ASAP1
ENSGALG00000026163,TNFSF11
ENSGALG00000035645,GNAI2
ENSGALG00000008537,EPHB3
ENSGALG00000010013,EDNRA
ENSGALG00000033277,PPM1M
ENSGALG00000032642,SMARCC1
ENSGALG00000035281,WAC
ENSGALG00000002954,MBTD1
ENSGALG00000012199,WDHD1
ENSGALG00000030377,MDFI
ENSGALG00000041093,MMP24
ENSGALG00000005824,SUSD2
ENSGALG00000021364,FAM173A
ENSGALG00000002551,CFAP70
ENSGALG00000006395,WDR53
ENSGALG00000033941,RORC
ENSGALG00000036101,ARHGAP35
ENSGALG00000006539,C21orf2
ENSGALG00000039837,CCKBR
ENSGALG00000003365,RAD1
ENSGALG00000037030,CREBL2
ENSGALG00000001741,NPTN
ENSGALG00000034427,SCN4A
ENSGALG00000001802,JMJD6
ENSGALG00000015163,RNF138
ENSGALG00000004853,LRP3
ENSGALG00000010764,FBXO8
ENSGALG00000007615,RAB11A
ENSGALG00000005423,GRHPR
ENSGALG00000035057,SLC35B1
ENSGALG00000028444,TMEM178B
ENSGALG00000020615,STK32C
ENSGALG00000005831,DNAI1
ENSGALG00000041878,AQP5
ENSGALG00000038527,CARMIL3
ENSGALG00000003075,SLC34A1
ENSGALG00000011357,VEZT
ENSGALG00000008587,NDUFAF1
ENSGALG00000003483,GOLGA7
ENSGALG00000017392,SPDYA
ENSGALG00000006047,TPRA1
ENSGALG00000008875,PLCB1
ENSGALG00000032850,STK3
ENSGALG00000014652,KHDC4
ENSGALG00000035676,PDDC1
ENSGALG00000027965,OPRL1
ENSGALG00000040307,MORN2
ENSGALG00000009061,ACTL6A
ENSGALG00000030084,EXOSC7
ENSGALG00000011094,PDE4B
ENSGALG00000001857,C1QTNF12
ENSGALG00000041927,FZD9
ENSGALG00000006437,NOM1
ENSGALG00000043052,CD1.2
ENSGALG00000005675,PTTG1IP
ENSGALG00000045407,C2orf70
ENSGALG00000037171,ZNF622
ENSGALG00000043623,ARL14
ENSGALG00000017308,CHRDL2
ENSGALG00000021443,PANX3
ENSGALG00000037408,ADMP
ENSGALG00000006165,WDFY4
ENSGALG00000028568,DNAL1
ENSGALG00000040663,RSC1A1
ENSGALG00000006602,SYT8
ENSGALG00000032768,SOX5
ENSGALG00000008813,CROT
ENSGALG00000002421,FAM213A
ENSGALG00000007685,BCL9L
ENSGALG00000002319,TEKT2
ENSGALG00000001220,HERPUD1
ENSGALG00000013657,ZNF236
ENSGALG00000011937,NFE2L1
ENSGALG00000007288,SNTN
ENSGALG00000007070,OTOA
ENSGALG00000014656,RPRD2
ENSGALG00000000576,RRNAD1
ENSGALG00000009179,TNFSF10
ENSGALG00000021230,EPB42
ENSGALG00000032489,ELOF1
ENSGALG00000029856,TOMM7
ENSGALG00000004832,RBM41
ENSGALG00000037020,SCT
ENSGALG00000005846,MPDZ
ENSGALG00000013035,SBK2
ENSGALG00000031918,RAD51D
ENSGALG00000005959,GLMN
ENSGALG00000044763,GPR82
ENSGALG00000032031,MMP16
ENSGALG00000039068,RSF1
ENSGALG00000003650,NOL11
ENSGALG00000029909,DHDDS
ENSGALG00000005656,DENND6A
ENSGALG00000016127,SH3BGR
ENSGALG00000009431,PLEKHD1
ENSGALG00000009890,MRPS10
ENSGALG00000037586,YIF1B
ENSGALG00000001028,RNF43
ENSGALG00000009737,tac1
ENSGALG00000008778,SPRED2
ENSGALG00000008855,UGP2
ENSGALG00000004696,LEO1
ENSGALG00000009752,C1GALT1
ENSGALG00000020523,TOPORS
ENSGALG00000042796,DNAJC7
ENSGALG00000014812,SIDT1
ENSGALG00000014992,TMEM128
ENSGALG00000016855,ARGLU1
ENSGALG00000009667,MFAP3L
ENSGALG00000023451,TRPM7
ENSGALG00000022704,CNGA4
ENSGALG00000008452,IFT122
ENSGALG00000001425,SNX19
ENSGALG00000044591,OR51E2
ENSGALG00000007820,BTRC
ENSGALG00000006787,CCDC71
ENSGALG00000023725,IER5
ENSGALG00000035559,MAPK8IP2
ENSGALG00000014386,SEPSECS
ENSGALG00000023303,SIX2
ENSGALG00000029197,KIRREL3
ENSGALG00000016968,CCDC122
ENSGALG00000039472,SART3
ENSGALG00000044737,HEYL
ENSGALG00000010813,GOLGA5
ENSGALG00000026865,XRCC2
ENSGALG00000011269,EPYC
ENSGALG00000009409,MYNN
ENSGALG00000034737,GLIS2
ENSGALG00000032808,NAA16
ENSGALG00000003045,E2F1
ENSGALG00000004237,PRKAR1A
ENSGALG00000012387,NUP43
ENSGALG00000005597,CNN3
ENSGALG00000000408,LSM7
ENSGALG00000011468,IGFBP5
ENSGALG00000003079,MFF
ENSGALG00000033889,NAA50
ENSGALG00000034526,H-RAS
ENSGALG00000013196,ANKS6
ENSGALG00000001550,RBM39
ENSGALG00000031983,MPHOSPH6
ENSGALG00000034810,NEUROG3
ENSGALG00000007994,PARD6B
ENSGALG00000009755,LRIG3
ENSGALG00000005516,HEATR6
ENSGALG00000031448,MAPK6
ENSGALG00000005856,TBC1D9B
ENSGALG00000037072,CCDC90B
ENSGALG00000009036,GANC
ENSGALG00000001479,CYB5D2
ENSGALG00000014573,NAT10
ENSGALG00000004009,DHRS13
ENSGALG00000038043,HECTD2
ENSGALG00000015813,USP16
ENSGALG00000035610,PPM1D
ENSGALG00000006887,FAM174B
ENSGALG00000026631,HOXA10
ENSGALG00000033120,SRSF7
ENSGALG00000007554,RAB22A
ENSGALG00000000988,EFTUD2
ENSGALG00000004657,FBXO2
ENSGALG00000009038,CLDN12
ENSGALG00000012153,METTL15
ENSGALG00000007792,PFDN4
ENSGALG00000000726,ELAVL1
ENSGALG00000013018,TPRKB
ENSGALG00000016278,PRIM2
ENSGALG00000041640,TWIST1
ENSGALG00000038585,NOA1
ENSGALG00000041613,HEATR3
ENSGALG00000042628,ARHGAP23
ENSGALG00000026995,RHOG
ENSGALG00000008549,TUBGCP4
ENSGALG00000015118,SMC5
ENSGALG00000015208,ROR2
ENSGALG00000003913,MCEE
ENSGALG00000001030,SCAMP4
ENSGALG00000001889,CARD9
ENSGALG00000003304,CRTC1
ENSGALG00000006755,USP2
ENSGALG00000011649,ATG9A
ENSGALG00000032402,VSTM2B
ENSGALG00000010580,STRN
ENSGALG00000029768,PTGDR
ENSGALG00000036257,ORMDL1
ENSGALG00000016911,RNF219
ENSGALG00000027330,SYNPO
ENSGALG00000003381,HERC1
ENSGALG00000033234,JAK3
ENSGALG00000002528,DNAJC18
ENSGALG00000021569,C1QA
ENSGALG00000041285,MAP2K3
ENSGALG00000006788,CREPT
ENSGALG00000015709,TACC3
ENSGALG00000014936,ESCO1
ENSGALG00000002277,KLHL24
ENSGALG00000040369,PFKFB3
ENSGALG00000010299,RSPH9
ENSGALG00000030054,PTPRN2
ENSGALG00000012037,ARID4A
ENSGALG00000004334,MYLK3
ENSGALG00000037206,ST7
ENSGALG00000021117,RNF7
ENSGALG00000028898,CPTP
ENSGALG00000009719,PCDH10
ENSGALG00000031872,AGMAT
ENSGALG00000000944,SUPT4H1
ENSGALG00000007141,LRRK1
ENSGALG00000016831,PCID2
ENSGALG00000039182,TBL1XR1
ENSGALG00000006133,BlSK1
ENSGALG00000006672,LARP4B
ENSGALG00000009509,CALCR
ENSGALG00000008358,AMBRA1
ENSGALG00000040342,ADAMTS1
ENSGALG00000015540,RAD23B
ENSGALG00000046212,MILR1
ENSGALG00000034967,GDPD5
ENSGALG00000040244,SEPT9
ENSGALG00000041834,AEBP1
ENSGALG00000037682,CCSER2
ENSGALG00000009947,PLEKHH2
ENSGALG00000035031,HEY1
ENSGALG00000043797,DBR1
ENSGALG00000010543,EPS15
ENSGALG00000003326,AMACR
ENSGALG00000011515,ERCC3
ENSGALG00000031958,NABP2
ENSGALG00000002616,LZIC
ENSGALG00000012606,ISCA1
ENSGALG00000032313,KDELR3
ENSGALG00000009441,TAF1A
ENSGALG00000043393,CADM2
ENSGALG00000014995,PGM5
ENSGALG00000000998,MTFR1L
ENSGALG00000000991,TAF12
ENSGALG00000035824,ARSA
ENSGALG00000016227,GPR34
ENSGALG00000030160,DRC7
ENSGALG00000005849,PPDPF
ENSGALG00000015225,BLZF1
ENSGALG00000017283,CCND2
ENSGALG00000043268,DUSP19
ENSGALG00000010103,FBXW7
ENSGALG00000009740,RASGRP1
ENSGALG00000008188,TRIM36
ENSGALG00000004590,CLCN6
ENSGALG00000010517,TCTN3
ENSGALG00000033226,FAM107B
ENSGALG00000038504,MID1
ENSGALG00000006560,SEMA3A
ENSGALG00000006806,HINFP
ENSGALG00000043693,ALKBH5
ENSGALG00000013874,PEX7
ENSGALG00000042564,UBAC1
ENSGALG00000041787,PLA2G15
ENSGALG00000031841,SLX4
ENSGALG00000042241,Gbx-1
ENSGALG00000010337,GPR149
ENSGALG00000004629,RNF216
ENSGALG00000024398,RPS28
ENSGALG00000029940,il-1beta
ENSGALG00000030534,SYT17
ENSGALG00000009240,NFE2L2
ENSGALG00000031726,MAPRE3
ENSGALG00000005090,SKA2
ENSGALG00000016906,SPRY2
ENSGALG00000031776,NFASC
ENSGALG00000009480,DOCK4
ENSGALG00000002679,GLT1D1
ENSGALG00000031890,YBX3
ENSGALG00000019690,WDR86
ENSGALG00000005687,CUEDC2
ENSGALG00000000244,CAMK4
ENSGALG00000030185,PTDSS1
ENSGALG00000003909,PIGT
ENSGALG00000010975,TMTC2
ENSGALG00000003294,ATAD5
ENSGALG00000007608,ARHGEF9
ENSGALG00000034395,NUDT7
ENSGALG00000016936,TDRD3
ENSGALG00000004949,KIAA0355
ENSGALG00000001270,PRKCZ
ENSGALG00000001362,CLK3
ENSGALG00000014788,CENPH
ENSGALG00000016362,SH3YL1
ENSGALG00000006074,SOX6
ENSGALG00000004346,P2RY4
ENSGALG00000015126,TRPM3
ENSGALG00000038915,E2F5
ENSGALG00000016992,HTR2A
ENSGALG00000027213,ALX1
ENSGALG00000003052,AGFG1
ENSGALG00000033150,MIDN
ENSGALG00000016138,DSCAM
ENSGALG00000007902,ATP7A
ENSGALG00000042357,ARHGAP1
ENSGALG00000003475,ACLY
ENSGALG00000014084,FGFR1OP2
ENSGALG00000002316,NUBP2
ENSGALG00000009909,PRPH2
ENSGALG00000004620,LAMC1
ENSGALG00000016990,LRCH1
ENSGALG00000004771,C1QB
ENSGALG00000026796,SNAPIN
ENSGALG00000017330,RPS3
ENSGALG00000016513,PPM1G
ENSGALG00000003589,VTN
ENSGALG00000016140,FAM3B
ENSGALG00000039209,WIF1
ENSGALG00000015051,CDK19
